Name,Brand,Price,Specifications,Description,URL,Images,ScrapedAt
Meike 55mm f/1.8 Pro AF Lens,N/A,"Rp6,600,000 Rp6,750,000","{""Key Features"":""Full-Frame | f/1.8 to f/16 | Fast, Normal Length Prime | Autofocus Design | 9-Blade Diaphragm | UHR Lens, 2 HR Lenses & 2 ED Lenses | USB-C Port for Firmware Upgrades"",""What's in the box?"":""Meike 55mm f/1.8 Pro AF Lens (Sony E) | Front Lens Cap | Rear Lens Cap""}",Capture images from a natural perspective with the Sony E-mount 55mm f/1.8 Pro AF Lens from Meike.,https://shop.anekafoto.com/home/4271-1859-meike-55mm-f18-pro-af-lens.html#/78-style-sony,,2026-04-12T15:28:12.163Z
Meike 55mm f/1.4 AF Lens,N/A,"Rp3,900,000","{""Key Features:"":""APS-C | f/1.4 to f/16 | 82.5mm (Full-Frame Equivalent) | Fast Aperture Everyday Prime | Autofocus Design | Multilayered Coatings | Micro-USB Port for Firmware Upgrades"",""What's in The Box?"":""Meike 55mm f/1.4 AF Lens (Sony E) | Front Lens Cap | Rear Lens Cap | Lens Hood""}","A unique and versatile autofocus prime lens, the 55mm f/1.4 AF Lens from Meike is a reliable choice for capturing portraits and creating images with standout bokeh.",https://shop.anekafoto.com/home/2481-662-meike-55mm-f14-apsc.html#/78-style-sony,,2026-04-12T15:28:12.744Z
Meike 50mm f/1.8 AF Lens,N/A,"Rp2,999,000","{""Key Features:"":""Full-Frame | f/1.8 to f/16 | Fast Aperture Everyday Prime | Autofocus Design | Multilayered Coatings | USB Port for Firmware Upgrades"",""What's in The Box?"":""Meike 50mm f/1.8 AF Lens (Sony E) | Front Lens Cap | Rear Lens Cap | Lens Hood""}","An everyday prime lens ideal for a multitude of subject matter, the 50mm f/1.8 AF Lens from Meike is a versatile option for capturing images at a classic focal length.",https://shop.anekafoto.com/home/2480-1395-meike-50mm-f18-sony-full-frame.html#/180-style-nikon_z,,2026-04-12T15:28:13.503Z
Meike 33mm f/1.4 AF Lens,N/A,"Rp4,099,000 Rp4,199,000","{""Key Features:"":""APS-C | f/1.4 to f/16 | 50mm Full-Frame Equivalent | Fast, Normal Length Prime | Autofocus Design"",""What's in the box?"":""Meike 33mm f/1.4 AF Lens (Sony E) | Front Lens Cap | Rear Lens Cap | Lens Hood""}","A versatile normal-length autofocus prime lens, the 33mm f/1.4 AF Lens from Meike is a reliable choice for capturing portraits, everyday scenes, and creating images with standout bokeh.",https://shop.anekafoto.com/home/4269-1854-meike-33mm-f14-af-lens.html#/413-style-sony_e,,2026-04-12T15:28:14.234Z
Movmax Blade Arm for Action Camera and Smartphone,N/A,"Rp2,399,000 Rp2,499,000","{""Key Features:"":""5.3 to 17.6 oz Load Capacity | Vibration Reducing Arm | Suction Cup | 1/4\""-20 Screw, Counterweights"",""What's In the Box?"":""1x MOVMAX Blade Arm for DJI Pocket 3 | 1x 1/4\"" Screw Connector | 2x Counterweight Block | 1x Limited 1-Year Manufacturer Warranty""}",Film dynamic vehicle-mounted shots with your compact action camera using the MOVMAX Blade Arm. This vibration reducing arm is designed to support your DJI Pocket 3 or similar compact camera thanks to its 5.3 to 17.6 oz load capacity.,https://shop.anekafoto.com/home/3694-movmax-blade-arm-for-action-camera-and-smartphone.html,,2026-04-12T15:28:15.826Z
Moza Mini MX Gimbal for Smartphones,N/A,"Rp1,099,000","{""Key Features :"":""Foldable 3-Axis Motorized Gimbal | Portrait and Landscape Modes | 340° Pan, 140° Tilt, 300° Roll Motion | iOS/Android App with Editing Features | Time-Lapse, Vertigo, Inception Functions | Up to 20-Hour Battery Runtime | 1/4\""-20 Threaded Mounting Hole | Mini Tripod Included"",""Standard Package"":""Moza Mini MX Gimbal for Smartphones | Mini Tripod | USB Charging Cable | Carry Pouch | Safety Strap""}","The Moza Mini MX is a highly compact and foldable 3-axis motorized gimbal stabilizer for most smartphones, and it's designed with a focus on ergonomics for comfortable operation.",https://shop.anekafoto.com/home/2436-482-moza-mini-mx.html#/160-variant-standard_package,,2026-04-12T15:28:16.700Z
Moza Battery Intelligent for AirCross 2,N/A,"Rp950,000","{""Key Features:"":""3000mAh Capacity"",""What’s in the box?"":""Moza AirCross 2 Intelligent Battery | Limited 3-Month Manufacturer Warranty""}",The AirCross 2 Intelligent Battery from Moza features a 3000mAh capacity and provides up to 12 hours of operating power to the AirCross 2 gimbal.,https://shop.anekafoto.com/home/2435-moza-battery-intelligent-for-aircross-2.html,,2026-04-12T15:28:17.441Z
Moza AirCross S Gimbal Stabilizer,N/A,"Rp3,999,000","{""Key Features:"":""Mount Three Devices on One Gimbal | 4 lb Load Capacity | Supports Vertical Shooting Orientations | Extended Arm Axis Range, L-Bracket | Arca-Type Quick Release Plate | 360° Pan, 330° Tilt, 330° Roll Motion | Time-Lapse, Inception, Dolly Zoom Modes | MOVA Master App, Camera Control Cables | 2.3 to 3.5\"" Smartphone Support | 12-Hour Battery Life, Display Screen"",""What's in the box?"":""Moza AirCross S 3-in-1 Gimbal Stabilizer | L-Bracket | Arca-Type Quick Release Plate | Mini Tripod | Phone Clamp | 1/4\""-20 Screw | 2 x Camera Control Cable | Carrying Case with Interior Dividers | Limited 1-Year Manufacturer Warranty""}","Shoot with up to three devices simultaneously using this Moza AirCross S 3-in-1 Gimbal Stabilizer and its L-bracket mount, extended arm axis range, and 4 lb load capacity for the ultimate content-creating machine.",https://shop.anekafoto.com/home/2437-moza-aircross-s.html,,2026-04-12T15:28:18.450Z
Moza AirCross 2 Professional Kit,N/A,"Rp9,198,000","{""Key Features"":""AirCross 2 Gimbal, iFocus-M Motor | Arca Swiss QR Plate, Phone Holder | 7 lb Payload | Angled Motor Arm for Clear Camera View | Portrait/Landscape Mode Switchable | Up to 12-Hour Runtime | 3-Latch Balance Locking System | 3 x CAN Ports for Motors/Accessories | iOS/Android Moza App | One-Touch Auto-Tuning AI Calculation | Show Less"",""What’s in the box?"":""Moza AirCross 2 3-Axis Handheld Gimbal Stabilizer (Black) | Battery | Quick Release Plate | Quick Release Baseplate | Mini Tripod | Lens Support | Lens Support Screw | 3/8\""-16 Camera Mount Screw | M3C-Mini Cable | M3C-C Cable | USB-C Cable | MCSC-C1 Cable | MCSC-Remote Cable | MCSC-Multi/C Cable | M3C-Micro Cable | Follow Focus Support Rod | L-Bracket | Tool Box | EPP Case | Limited 1-Year Manufacturer Warranty | Moza AirCross 2 3-Axis Handheld Gimbal Stabilizer (Black) | Battery | Quick Release Plate | Quick Release Baseplate | Mini Tripod | Lens Support | Lens Support Screw | 3/8\""-16 Camera Mount Screw | M3C-Mini Cable | M3C-C Cable | USB-C Cable | MCSC-C1 Cable | MCSC-Remote Cable | MCSC-Multi/C Cable | M3C-Micro Cable | Follow Focus Support Rod | L-Bracket | Tool Box | EPP Case | Limited 1-Year Manufacturer Warranty | Moza iFocus-M Wireless Lens Motor | 3.5mm Multi-CAN Cable | Lens Gear | Limited 3-Month Manufacturer Warranty | Moza AirCross 2 Arca-Swiss Quick Release Plate | 1/4\""-20 Camera Mounting Screw | Limited 3-Month Manufacturer Warranty | Moza Shoe Mount Smartphone Holder | Limited 3-Month Manufacturer Warranty""}","Moza's AirCross 2 Professional Kit includes the AirCross 2 gimbal with all its standard accessories plus an iFocus-M Wireless Lens Motor, Arca-Swiss Quick Release Plate, and a shoe-mount Phone Holder.",https://shop.anekafoto.com/home/2434-518-moza-aircross-2-professional-kit.html#/160-variant-standard_package,,2026-04-12T15:28:18.918Z
Parabolic 90 Softbox with Bowens Mount,N/A,"Rp2,020,000","{""Key Features :"":""Silver Interior, 1- and 2-Stop Diffusers | Soft Yet Crisp Output | Fast Setup via Spring-Loaded Rod Locks | Sharp Falloff for Directional Control"",""What’s In The Box :"":""Nanlite Para 90 Quick-Open Softbox with Bowens Mount (35\"") | 1-Stop Front Diffuser | 2-Stop Front Diffuser | Bowens Mount Quick-Open Speed Ring | Carry Bag | Limited 2-Year Manufacturer Warranty | Limited 1-Year Manufacturer Warranty""}","It has a punchy, crisp edge to lend dimension and detail to your subject and produces natural-looking catchlights in their eyes.",https://shop.anekafoto.com/home/2702-parabolic-90-softbox-with-bowens-mount.html,,2026-04-12T15:28:20.209Z
Nanlite Transmitter Box WS TB1,N/A,"Rp1,430,000","{""Key Features :"":""512 DMX Channels / 2.4 GHz and Bluetooth | Built-In Rechargeable Battery | DC Input Power: 7.2 to 15 VDC | Compatible with Multiple Nanlite Lights"",""What’s In The Box :"":""Nanlite NANLINK Transmitter Box | USB-A to USB-C Cable | Padded Travel Case | Limited 2-Year Warranty, 1-Year Extension with Registration | Limited 2-Year Manufacturer Warrant""}","Designed to wirelessly control multiple lights in the Nanlite line, the nanlink transmitter box is a 2400 MHz battery",https://shop.anekafoto.com/home/2703-transmitter-box-ws-tb1.html,,2026-04-12T15:28:21.162Z
Nanlite Rectangle Softbox 60x90,N/A,"Rp460,000","{""Key Features :"":""Diffusion Panel and Carry Bag Included"",""What’s In The Box :"":""Nanlite Rectangular Softbox with Bowens Mount (35 x 24\"") | Diffusion Panel | Carry Bag | Limited 2-Year Manufacturer Warranty""}",Rectangular Softbox with Bowens Mount from Nanlite casts a soft light on your subject and adds directional control.,https://shop.anekafoto.com/home/2698-rectangle-softbox-60x90.html,,2026-04-12T15:28:21.941Z
Nanlite PavoTube T8-7X RGB LED Pixel Tube Light,N/A,"Rp1,430,000",{},N/A,https://shop.anekafoto.com/home/3923-1569-nanlite-pavotube-t8-7x-rgb-led-pixel-tube-light-.html#/433-quantity-1_kit,,2026-04-12T15:28:22.435Z
Nanlite PavoTube II 6C RGB LED Tube Light,N/A,"Rp1,190,000 Rp1,740,000",{},N/A,https://shop.anekafoto.com/home/3924-nanlite-pavotube-ii-6c-rgb-led-tube-light.html,,2026-04-12T15:28:23.522Z
Nanlite PavoBulb 10C Bi-Color RGBWW LED Bulb,N/A,"Rp1,230,000",{},N/A,https://shop.anekafoto.com/home/3922-1520-nanlite-pavobulb-10c-bi-color-rgbww-led-bulb.html#/433-quantity-1_kit,,2026-04-12T15:28:24.087Z
Nanlite Parabolic 120 Softbox with Bowens Mount,N/A,"Rp2,280,000","{""Key Features :"":""Silver Interior, 1- and 2-Stop Diffusers | Soft Yet Crisp Output | Fast Setup via Spring-Loaded Rod Locks | Sharp Falloff for Directional Control"",""What’s In The Box :"":""Nanlite Para 120 Quick-Open Softbox with Bowens Mount (47\"") | 1-Stop Front Diffuser | 2-Stop Front Diffuser | Bowens Mount Quick-Open Speed Ring | Carry Bag | Limited 2-Year Manufacturer Warranty | Limited 1-Year Manufacturer Warranty (Extension)""}","It has a punchy, crisp edge to lend dimension and detail to your subject and produces natural-looking catchlights in their eyes.",https://shop.anekafoto.com/home/2700-parabolic-120-softbox-with-bowens-mount.html,,2026-04-12T15:28:25.090Z
Nanlite FS-60B Bi-Color Studio Spotlight,N/A,"Rp1,765,000","{""Key Features :"":""For Live Events, Broadcast & Video | Output: 13,360 Lux at 3.3' (5600K) | 2700-6500K CCT | AC Power"",""What’s In The Box :"":""Nanlite FS-60B Bi-Color Studio Spotlight | Nanlite Forza Mini Reflector | Nanlite Forza 60 Bowens Mount Adapter | Power Cord (9.8') | COB Protective Cap | Limited 2-Year Manufacturer Warranty | Registration Extension: 1-Year""}",Portability is key to the design of the FS-60B Bi-Color LED Light from Nanlite.,https://shop.anekafoto.com/home/2706-fs-60b-bi-color-led-studio-spotlight.html,,2026-04-12T15:28:26.425Z
Neewer X17 17inch Professional Teleprompter,N/A,"Rp3,999,000","{""Specifications"":""Model: X17 II | Beamsplitter Size: 17\"" | Light Transmittance: 71% | Load Capacity: 44lb/20kg | Compatibility: Tablets & phones ≤ 9.3\""/235mm wide | Package Dimensions: 16.9\""x16.5\""x5.5\""/43x42x14cm | Net Weight: 7.1lb/3.2kg"",""What’s in the box?"":""1 x X17 II Teleprompter | 1 x RT111 Remote | 1 x Carrying Case""}","The black Neewer X17 Remote Teleprompter is ideal for video recording, news broadcasting, and online streaming and sets up on a tripod via its 1/4""-20 or 3/8""-16 holes. Viewing distance is 13' backed by 71% light transmission from its clear beamsplitter glass.",https://shop.anekafoto.com/home/3296-neewer-x17-17inch-professional-teleprompter.html,,2026-04-12T15:28:27.879Z
Neewer X14 14inch Professional Teleprompter,N/A,"Rp2,690,000","{""Key Features:"":""14\"" Beamsplitter, 10' Viewing Range | Compatible with Tablets up to 8.7\"" Wide | Teleprompter App, Wireless Remote | 1/4\""-20 Accessory Threads & Shoe Mounts | Mounts with 1/4\""-20 Thread | Includes Hard-Shell Carry Case"",""What’s in the box?"":""Neewer X14 Aluminum Teleprompter with Remote & Carry Case | RT-110 Remote Control | Carry Case""}","The X14 Aluminum Teleprompter with Remote & Carry Case from Neewer is ideal for video recording, news broadcasting, and online streaming and sets up on a tripod via its 1/4""-20 thread.",https://shop.anekafoto.com/home/3315-neewer-x14-14inch-professional-teleprompter.html,,2026-04-12T15:28:28.685Z
Neewer X12 12inch Tablet Teleprompter,N/A,"Rp2,730,000","{""Key Features:"":""Up to 10' Reading Distance | No Baseplate or Rods Required | Fast Assembly Using Light Stand | Durable, Aluminum Construction"",""What’s in the box?"":""Neewer X12 Aluminum Alloy Teleprompter with Remote App and Carry Case | Remote Control | Phone Holder | Carrying Case""}","Set up your teleprompter shoot almost anywhere, fast, without requiring a truckload of gear with this Neewer X12 Aluminum Alloy Teleprompter with Remote, App, and Carry Case sets up easily on a separately available lightstand, supporting a mirrorless or DSLR camera and using a separately available tablet up to 9.8"" as the text monitor.",https://shop.anekafoto.com/home/3318-neewer-x12-12inch-tablet-teleprompter.html,,2026-04-12T15:28:29.816Z
Neewer TL96 RGB Magnetic Handheld Light Stick,N/A,"Rp430,000","{""Key Features:"":""Measures 4.3 x 1.6 x 1.7\""| 96 LEDs | 2500-8500K | CRI: 97+ | RGB Mode: Millions of Custom Colors | Runs on Battery Power"",""What’s in the box?"":""1 x RGB Light Stick | 1 x USB Cable | 1 x Instruction Manual""}","Delivering color is the prime directive of the Neewer TL96 RGB Magnetic Handheld Light Stick. Running on a rechargeable battery, the 4.3 x 1.6 x 1.7"" fixture can be handheld or hidden anywhere for an accent light or to open up shadows.",https://shop.anekafoto.com/home/3295-neewer-tl96-rgb-magnetic-handheld-light-stick.html,,2026-04-12T15:28:31.102Z
Neewer Q3 TTL Flash Strobe Kit with QPRO-S Trigger,N/A,"Rp5,099,000","{""Key Features"":""Cordless Wireless 2.4 GHz Monolight | 200W Flash with 5600K CCT | Flash, Sync & Optical Slave Flash Modes | High Speed Sync: 1/8000 sec | Recycling: 0.01 to 1.8 Second | Flash Duration: 1/220 to 1/15,380 Second | Rechargeable Lithium Battery | Includes QPRO-S Trigger for Sony | Includes Battery, Charger & Power Cable | Includes Mounting Bracket & Carry Case"",""What’s In The Box"":""1x Q3 Flash Strobe | 1x QPRO-S/N/C Flash Trigger | 1x Stand Mount Bracket | 1x Softbox Diffuser 6” x 5” | 1x Lithium Battery | 1x Battery Charger | 1x Power Cable | 1x Carrying Case""}","Featuring a 2.4 GHz wireless system with a range of up to 328', the Q3 TTL Flash Strobe Kit with QPRO-S Trigger from Neewer is a 200W flash strobe that features a 5600K color temperature and guide number of 190'. It is powered by a rechargeable battery and offers flash, sync, and optical slave flash modes S1 and S2.",https://shop.anekafoto.com/home/4184-1762-neewer-q3-ttl-flash-strobe-kit-with-qpro-s-trigger.html#/78-style-sony,,2026-04-12T15:28:32.315Z
NEEWER MS60 LED Video Light Handheld Spotlight,N/A,"Rp2,070,000","{""Key Features:"":""For Content Creators & Vloggers | Output: 8300 Lux at 3.3' | 2700-6500K; RGB Mode | AC or Battery Power | Onboard & App Control | CRI 97 | TLCI 98 | 17 Preset Special Effects | Fan Cooled | Includes Bowens Adapter & Handle | Includes Reflector & Power Adapter"",""Specifications:"":""Model: MS60C | Weight: 1.5lb / 700g | Battery Type: NP-F750/F970 | Power Source: Power adapter, AC power | Input Voltage: 100-240V | DC Output: 19.6V/4A | Dimming Range: 0-100% | Color Temperature: 2700K-6500K | Channels: 00-99 | CRI: 97+ | Power: 65W | Illuminance: 41000lux/0.5m, 8300lux/m | Frequency: 1-10 | Number of Special Effects: 17 | GM Values: -50/+50 | Hue Angles: 0-360° | Saturation: 0-100% | R/G/B/C/W: 0-255 | Package Weight: 4.6lb/2.1kg | Package Size: 13.8\"" x 11.4\"" x 4.3\""/350 x 290 x 110mm"",""What's In the Box?"":""1 x MS60C LED Video Light | 1 x Reflector | 1 x Handle | 1 x Power Cable (US Plug) | 1 x Power Adapter | 1 x Battery Plate | 1 x Battery Cable | 1 x V Mount Battery Adapter Plate | 1 x Bowens Mount Adapter""}","The Neewer MS60B Bi-Color LED Monolight is a compact and powerful continuous light source designed for photographers, videographers, and content creators on the go.",https://shop.anekafoto.com/home/3288-988-neewer-ms60c-rgb-led-video-light-handheld-spotlight.html#/117-variant-rgb,,2026-04-12T15:28:33.433Z
Neewer MS150C Mini RGB LED Monolight,N/A,"Rp4,060,000","{""Key Features"":""For Video Production and Vlogging | Output: 16,600 Lux at 3.3' | 2700-6500K CCT; Full RGB Color Control | AC or Battery Power | Onboard, Bluetooth App, 2.4G Control | CRI 97 | TLCI 98 | Passive/Active Adjustable Fan Cooling | 17 Customizable Light Effects | Bowens S-Mount Adapter | Handgrip Stand Adapter, Carrying Case"",""What’s In The Box"":""1x MS150C LED Video Light | 1x Standard Reflector | 1x Handle | 1x Power Cable (US Plug) | 1x Power Adapter | 1x Bowens Mount Adapter Ring | 1x Carry Bag""}","The MS150C Mini RGB LED Monolight from Neewer is a compact and portable RGB LED monolight suitable for use for both still and video imaging. It features CCT-based 2700K-6500K bi-color lighting with a 150W output. It also has an HSI mode for hue, saturation, and intensity control to provide a selection of any of the 360 colors of the color wheel.",https://shop.anekafoto.com/home/4183-neewer-ms150c-mini-rgb-led-monolight.html,,2026-04-12T15:28:33.739Z
